damage_id,iso3,country,gid_1,oblast,rayon,type_of_infrastructure,if_other_what,date_of_event,source_name,source_date,source_link,additional_sources,extent_of_damage,_internal_filter_date,_weights,access_subindicator,pcode
D25349,UKR,Ukraine,['UKR.2_1'],Chernihivska,Novhorod-Siverskyi,Electricity supply system,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/chernihiv/1100256-vnaslidok-ataki-bpla-u-novgorod-siverskij-gromadi-bez-elektropostacanna-51-naselenij-punkt/,https://suspilne.media/chernihiv/1100064-poskodzeni-elektropidstancia-ta-veza-mobilnogo-zvazku-armia-rf-atakuvala-prikordonna-cernigivsini/,Partially damaged,2025-08-27,0.7,['7.2'],UA74
D25350,UKR,Ukraine,['UKR.2_1'],Chernihivska,Novhorod-Siverskyi,Telecommunications,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/chernihiv/1100256-vnaslidok-ataki-bpla-u-novgorod-siverskij-gromadi-bez-elektropostacanna-51-naselenij-punkt/,https://suspilne.media/chernihiv/1100064-poskodzeni-elektropidstancia-ta-veza-mobilnogo-zvazku-armia-rf-atakuvala-prikordonna-cernigivsini/,Partially damaged,2025-08-27,0.7,['9.2'],UA74
D25351,UKR,Ukraine,['UKR.21_1'],Sumska,Sumskyi,Electricity supply system,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/1100210-rf-dronami-atakuvala-obekti-energeticnoi-ta-gazotransportnoi-infrastrukturi-u-6-oblastah-ukraini-minenergo/,,Partially damaged,2025-08-27,0.7,['7.2'],UA59
D25352,UKR,Ukraine,['UKR.6_1'],Donetska,,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1100162-armia-rf-obstrilala-zbagacuvalnu-fabriku-dtek-na-doneccini/,,Destroyed,2025-08-26,1.0,['7.2'],UA14
D25353,UKR,Ukraine,['UKR.8_1'],Kharkivska,Iziumskyi,"Education facility (school, etc.)",,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/kharkiv/1100084-ce-buv-edinij-osvitnij-zaklad-u-seli-vnoci-rosijski-droni-atakuvali-barvinkivsku-gromadu-na-harkivsini/,,Destroyed,2025-08-27,0.7,['7.2'],UA63
D25354,UKR,Ukraine,['UKR.8_1'],Kharkivska,Iziumskyi,Warehouse,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/kharkiv/1100084-ce-buv-edinij-osvitnij-zaklad-u-seli-vnoci-rosijski-droni-atakuvali-barvinkivsku-gromadu-na-harkivsini/,,Partially damaged,2025-08-27,0.7,['7.2'],UA63
D25355,UKR,Ukraine,['UKR.8_1'],Kharkivska,Iziumskyi,Warehouse,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/kharkiv/1100084-ce-buv-edinij-osvitnij-zaklad-u-seli-vnoci-rosijski-droni-atakuvali-barvinkivsku-gromadu-na-harkivsini/,,Partially damaged,2025-08-27,0.7,['7.2'],UA63
D25356,UKR,Ukraine,['UKR.8_1'],Kharkivska,Bohodukhivskyi,Electricity supply system,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/kharkiv/1100084-ce-buv-edinij-osvitnij-zaklad-u-seli-vnoci-rosijski-droni-atakuvali-barvinkivsku-gromadu-na-harkivsini/,,Partially damaged,2025-08-26,0.7,['7.2'],UA63
D25357,UKR,Ukraine,['UKR.9_1'],Khersonska,,Government facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/kherson/1100014-obmezenna-ruhu-na-trasi-m-14-obstrili-hersona-ta-peredmista-1281-den-vijni-situacia-v-hersonskij-oblasti/,,Partially damaged,2025-08-27,1.0,['7.2'],UA65
D25358,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Cultural facilities (museum, theater etc.)",,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25359,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Cultural facilities (museum, theater etc.)",,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25360,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25361,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25362,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25363,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25364,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25365,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-27,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-27,0.7,['7.2'],UA14
D25366,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Government facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25367,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25368,UKR,Ukraine,['UKR.6_1'],Donetska,Pokrovskyi,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25369,UKR,Ukraine,['UKR.6_1'],Donetska,Pokrovskyi,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25370,UKR,Ukraine,['UKR.6_1'],Donetska,Pokrovskyi,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25371,UKR,Ukraine,['UKR.6_1'],Donetska,Pokrovskyi,Industrial/Business/Enterprise facilities,,2025-08-26,Suspilne,2025-08-27,https://suspilne.media/donbas/1099976-golovni-novini-doneckoi-ta-luganskoi-oblastej-27-serpna/,,Partially damaged,2025-08-26,0.7,['7.2'],UA14
D25372,UKR,Ukraine,['UKR.21_1'],Sumska,Sumskyi,Electricity supply system,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/sumy/1101826-na-sumsini-travmovana-58-ricna-zinka-cerez-ataku-rf/,,Partially damaged,2025-08-28,0.7,['7.2'],UA59
D25373,UKR,Ukraine,['UKR.21_1'],Sumska,Sumskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/sumy/1101826-na-sumsini-travmovana-58-ricna-zinka-cerez-ataku-rf/,,Partially damaged,2025-08-28,0.7,['7.2'],UA59
D25374,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101822-rosijska-ataka-na-kiiv-sonajmense-22-zagiblih-sered-nih-cetvero-ditej/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25375,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Health facility (hospital, health clinic)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101822-rosijska-ataka-na-kiiv-sonajmense-22-zagiblih-sered-nih-cetvero-ditej/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25376,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Health facility (hospital, health clinic)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101822-rosijska-ataka-na-kiiv-sonajmense-22-zagiblih-sered-nih-cetvero-ditej/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25377,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Government facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101794-predstavnictvo-es-zalisitsa-v-ukraini-popri-poskodzenna-ofisu-posolka-es/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25378,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Government facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101794-predstavnictvo-es-zalisitsa-v-ukraini-popri-poskodzenna-ofisu-posolka-es/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25379,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Government facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/1101794-predstavnictvo-es-zalisitsa-v-ukraini-popri-poskodzenna-ofisu-posolka-es/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25380,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,"Cultural facilities (museum, theater etc.)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25381,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Government facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25382,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Agricultural facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25383,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25384,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Agricultural facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25385,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Agricultural facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101008-golovni-novini-dnipra-ta-oblasti-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25386,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/dnipro/1101430-na-sinelnikivsini-cerez-udar-kabami-zaginuv-49-ricnij-colovik/,,Partially damaged,2025-08-28,0.7,['7.2'],UA12
D25387,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25388,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25389,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Other,Radio Liberty,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25390,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25391,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25392,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25393,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25394,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Other,charitable fund YaMariupol,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1101424-spogadi-vidcutta-foto-ta-video-platforma-svidok-zbirae-svidcenna-pro-raketno-dronovu-ataku-kieva-28-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25395,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-28,http://suspilne.media/culture/1101332-vnaslidok-obstriliv-zaznav-rujnuvan-kiivskij-institut-avtomatiki-u-nomu-znahodatsa-hudozni-majsterni-foto/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25396,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-28,http://suspilne.media/culture/1101332-vnaslidok-obstriliv-zaznav-rujnuvan-kiivskij-institut-avtomatiki-u-nomu-znahodatsa-hudozni-majsterni-foto/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25397,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,http://suspilne.media/culture/1101332-vnaslidok-obstriliv-zaznav-rujnuvan-kiivskij-institut-avtomatiki-u-nomu-znahodatsa-hudozni-majsterni-foto/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25398,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Electricity supply system,,2025-08-28,Suspilne,2025-08-28,http://suspilne.media/culture/1101332-vnaslidok-obstriliv-zaznav-rujnuvan-kiivskij-institut-avtomatiki-u-nomu-znahodatsa-hudozni-majsterni-foto/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25399,UKR,Ukraine,['UKR.24_1'],Vinnytska,Khmilnytskyi,Railway,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/vinnytsia/1101158-poskodzeni-budinki-ta-znestrumlenna-v-gromadi-naslidki-obstrilu-kozatina-na-vinniccini-28-serpna/,,Partially damaged,2025-08-28,0.7,['9.2'],UA05
D25400,UKR,Ukraine,['UKR.11_1'],Kyiv,Kyiv,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/kyiv/1100960-nicna-ataka-rf-na-kiiv-e-zagibli-i-poraneni/,,Partially damaged,2025-08-28,0.7,['7.2'],UA80
D25401,UKR,Ukraine,['UKR.21_1'],Sumska,Konotopskyi,"Cultural facilities (museum, theater etc.)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/sumy/1101010-vijska-rf-atakuvali-34-naseleni-punkti-sumsini/,,Partially damaged,2025-08-28,0.7,['7.2'],UA59
D25402,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-28,https://suspilne.media/donbas/1101006-vijska-rf-vdarili-iskanderami-po-slovansku-e-poraneni/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25403,UKR,Ukraine,['UKR.9_1'],Khersonska,,Gas supply system,,2025-08-27,Suspilne,2025-08-28,https://suspilne.media/kherson/1100978-cetvero-zagiblih-patero-poranenih-armia-rf-za-dobu-obstrilala-37-naselenih-punktiv-hersonsini/,,Partially damaged,2025-08-27,1.0,['7.2'],UA65
D25404,UKR,Ukraine,['UKR.9_1'],Khersonska,,Telecommunications,,2025-08-27,Suspilne,2025-08-28,https://suspilne.media/kherson/1100978-cetvero-zagiblih-patero-poranenih-armia-rf-za-dobu-obstrilala-37-naselenih-punktiv-hersonsini/,,Partially damaged,2025-08-27,1.0,['9.2'],UA65
D25405,UKR,Ukraine,['UKR.26_1'],Zaporizka,Zaporizkyi,Industrial/Business/Enterprise facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/zaporizhzhia/1102760-rosiani-dronom-atakuvali-avtivku-v-magdalinivci-na-zaporizzi-distav-poranen-colovik/,,Partially damaged,2025-08-29,0.7,['7.2'],UA23
D25406,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Nikopolskyi,Government facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/dnipro/1101890-golovni-novini-dnipra-ta-oblasti-29-serpna/,,Partially damaged,2025-08-29,0.7,['7.2'],UA12
D25407,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Agricultural facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/dnipro/1101890-golovni-novini-dnipra-ta-oblasti-29-serpna/,,Partially damaged,2025-08-29,0.7,['7.2'],UA12
D25408,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Dniprovskyi,Government facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/dnipro/1101890-golovni-novini-dnipra-ta-oblasti-29-serpna/,,Partially damaged,2025-08-29,0.7,['7.2'],UA12
D25409,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/donbas/1102350-rosijski-vijska-obstrilali-kramatorsk-29-serpna-odin-zagiblij-ta-poranena-ditina/,,Partially damaged,2025-08-29,0.7,['7.2'],UA14
D25410,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/donbas/1102350-rosijski-vijska-obstrilali-kramatorsk-29-serpna-odin-zagiblij-ta-poranena-ditina/,,Partially damaged,2025-08-29,0.7,['7.2'],UA14
D25411,UKR,Ukraine,['UKR.9_1'],Khersonska,,Government facilities,invincibility point,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/kherson/1101862-vnaslidok-obstriliv-rf-na-hersonsini-za-dobu-dvoe-zagiblih-devatero-poranenih/,,Partially damaged,2025-08-28,1.0,['7.2'],UA65
D25412,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Industrial/Business/Enterprise facilities,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/dnipro/1101864-vijska-rf-atakuvali-dnipro-ta-tri-rajoni-oblasti-dronami-dvoe-ludej-zaginuli-se-troe-poraneni/,,Partially damaged,2025-08-29,0.7,['7.2'],UA12
D25413,UKR,Ukraine,['UKR.5_1'],Dnipropetrovska,Synelnykivskyi,Fuel depot,,2025-08-29,Suspilne,2025-08-29,https://suspilne.media/dnipro/1101864-vijska-rf-atakuvali-dnipro-ta-tri-rajoni-oblasti-dronami-dvoe-ludej-zaginuli-se-troe-poraneni/,,Partially damaged,2025-08-29,0.7,['7.2'],UA12
D25414,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25415,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25416,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25417,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25418,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25419,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25420,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Heating and water facility,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25421,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25422,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Education facility (school, etc.)",,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25423,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25424,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25425,UKR,Ukraine,['UKR.6_1'],Donetska,Kramatorskyi,"Cultural facilities (museum, theater etc.)",,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
D25426,UKR,Ukraine,['UKR.6_1'],Donetska,Pokrovskyi,Industrial/Business/Enterprise facilities,,2025-08-28,Suspilne,2025-08-29,https://suspilne.media/donbas/1101802-golovni-novini-doneckoi-ta-luganskoi-oblastej-29-serpna/,,Partially damaged,2025-08-28,0.7,['7.2'],UA14
